ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
76.76.2.99,query,true,true,true,true,true,false,false
76.76.2.99,resolve,true,true,true,true,true,false,false
121.51.163.65,dns-query,true,false,true,true,false,false,false
146.88.173.45,dns-query,true,false,false,true,false,false,false
146.88.173.45,query,true,false,false,true,true,false,false
146.88.173.45,resolve,true,false,false,false,true,false,false
146.88.173.45,,true,false,false,false,true,false,false
183.182.74.60,dns-query,true,false,false,false,true,false,false
183.182.74.60,query,true,false,false,true,true,false,false
183.182.74.60,resolve,true,false,false,false,true,false,false
68.183.70.223,dns-query,true,true,true,true,true,false,false
68.183.70.223,query,true,true,true,true,true,false,false
68.183.70.223,resolve,true,true,true,true,true,false,false
68.183.70.223,,true,true,true,true,true,false,false
81.236.54.147,dns-query,true,true,true,true,true,false,false
81.236.54.147,query,true,true,true,true,true,false,false
81.236.54.147,resolve,true,true,true,true,true,false,false
81.236.54.147,,true,true,true,false,false,false,false
103.241.30.191,dns-query,true,false,false,true,true,false,false
103.241.30.191,resolve,true,false,false,true,false,false,false
103.241.30.191,,true,false,false,true,false,false,false
152.70.65.93,dns-query,true,true,true,true,true,false,false
167.179.212.188,dns-query,true,false,false,false,true,false,false
167.179.212.188,query,true,false,false,true,true,false,false
167.179.212.188,resolve,true,false,false,true,true,false,false
167.179.212.188,,true,false,false,true,true,false,false
183.182.74.39,query,true,false,false,false,true,false,false
183.182.74.39,,true,false,false,true,true,false,false
74.80.92.196,dns-query,true,true,true,true,true,false,false
92.223.65.71,dns-query,true,true,true,true,true,false,false
121.51.163.69,dns-query,true,false,false,true,true,false,false
146.88.173.134,resolve,true,false,false,true,false,false,false
183.182.74.15,query,true,false,false,true,false,false,false
183.182.74.15,resolve,true,false,false,true,true,false,false
183.182.74.15,,true,false,false,true,false,false,false
66.102.45.86,dns-query,true,true,true,true,true,false,false
8.210.134.61,dns-query,true,true,true,true,true,false,false
121.51.163.72,dns-query,true,true,false,false,false,false,false
146.88.173.137,dns-query,true,false,false,true,false,false,false
146.88.173.137,query,true,false,false,false,true,false,false
146.88.173.137,resolve,true,false,false,false,true,false,false
185.117.153.10,dns-query,true,true,true,true,true,false,false
185.117.153.10,query,true,true,true,true,true,false,false
185.117.153.10,resolve,true,true,true,true,true,false,false
185.117.153.10,,true,true,true,true,true,false,false
188.165.20.42,dns-query,true,true,true,true,true,false,false
23.247.214.12,dns-query,true,true,true,true,true,true,true
23.247.214.12,query,true,true,true,true,true,true,true
23.247.214.12,resolve,true,true,true,true,true,true,true
23.247.214.12,,true,true,true,true,true,true,true
3.13.135.142,dns-query,true,true,true,true,true,true,true
3.13.135.142,query,true,true,true,true,true,true,true
3.13.135.142,resolve,true,true,true,true,true,true,true
45.90.30.7,dns-query,true,true,true,true,true,true,true
45.90.30.7,query,true,true,true,true,true,true,true
45.90.30.7,resolve,true,true,true,true,true,true,true
45.90.30.7,,true,true,true,true,true,true,true
45.90.31.219,dns-query,true,true,true,true,true,true,true
45.90.31.219,query,true,true,true,true,true,true,true
45.90.31.219,resolve,true,true,true,true,false,false,false
80.125.181.122,dns-query,true,true,true,true,true,false,false
80.125.181.122,query,true,true,true,true,true,false,false
80.125.181.122,resolve,true,true,true,true,true,false,false
80.125.181.122,,true,true,true,true,true,false,false
121.51.163.73,dns-query,true,false,true,false,true,false,false
146.88.173.117,dns-query,true,false,false,true,false,false,false
146.88.173.117,query,true,false,false,true,true,false,false
146.88.173.117,resolve,true,false,false,true,true,false,false
146.88.173.117,,true,false,false,true,false,false,false
178.255.153.47,dns-query,true,true,true,true,true,true,true
178.255.153.47,query,true,true,true,true,true,true,true
178.255.153.47,resolve,true,true,true,true,true,true,true
178.255.153.47,,true,true,true,true,true,true,true
183.182.70.36,dns-query,true,false,false,false,true,false,false
183.182.70.36,query,true,false,false,true,false,false,false
183.182.70.36,resolve,true,false,false,true,true,false,false
183.182.70.36,,true,false,false,true,true,false,false
45.90.30.207,dns-query,true,true,true,true,true,true,true
45.90.30.207,query,true,true,true,true,true,true,true
45.90.30.207,resolve,true,true,true,true,true,true,true
45.90.30.207,,true,true,true,true,true,true,false
5.79.100.76,dns-query,true,false,false,true,true,false,false
5.79.100.76,query,true,false,false,true,true,false,false
5.79.100.76,resolve,true,false,false,true,true,false,false
5.79.100.76,,true,false,false,true,true,false,false
121.51.163.74,dns-query,true,true,false,true,true,false,false
146.88.173.12,dns-query,true,false,false,true,true,false,false
146.88.173.12,query,true,false,false,true,false,false,false
146.88.173.12,resolve,true,false,false,true,false,false,false
146.88.173.12,,true,false,false,true,true,false,false
18.195.203.141,dns-query,true,true,true,true,true,false,false
18.195.203.141,query,true,true,true,true,true,false,false
18.195.203.141,resolve,true,true,true,true,true,false,false
18.195.203.141,,true,true,true,true,true,false,false
185.150.117.6,dns-query,true,true,true,true,true,false,false
202.232.2.32,dns-query,true,true,true,true,true,false,false
213.61.254.42,dns-query,true,true,true,true,true,false,false
213.61.254.42,query,true,true,true,true,true,false,false
213.61.254.42,resolve,true,true,true,true,true,false,false
213.61.254.42,,true,true,true,true,true,false,false
45.79.215.21,dns-query,true,true,true,true,true,false,false
45.79.215.21,query,true,true,true,true,true,false,false
45.79.215.21,resolve,true,true,true,true,true,false,false
45.79.215.21,,true,true,true,true,true,false,false
45.90.31.231,dns-query,true,true,true,true,true,true,true
45.90.31.231,query,true,true,true,true,true,false,false
121.51.163.82,dns-query,true,true,true,false,true,false,false
146.88.173.124,query,true,false,false,false,true,false,false
146.88.173.124,resolve,true,false,false,true,true,false,false
146.88.173.124,,true,false,false,true,false,false,false
183.182.70.46,dns-query,true,false,false,false,true,false,false
183.182.70.46,query,true,false,false,false,true,false,false
183.182.70.46,resolve,true,false,false,false,true,false,false
183.182.70.46,,true,false,false,true,true,false,false
49.12.115.151,dns-query,true,true,true,true,true,false,false
76.76.10.229,dns-query,true,true,true,true,true,false,false
76.76.10.229,query,true,true,true,true,true,false,false
76.76.10.229,resolve,true,true,true,true,true,false,false
94.211.121.19,dns-query,true,true,true,true,true,false,false
121.51.163.9,dns-query,true,false,false,false,true,false,false
146.88.173.113,query,true,false,false,false,true,false,false
146.88.173.113,resolve,true,false,false,false,true,false,false
146.88.173.113,,true,false,false,true,false,false,false
18.231.80.83,,true,true,true,true,true,true,true
185.253.5.149,dns-query,true,true,true,true,true,true,true
185.253.5.149,query,true,true,true,true,true,true,true
185.253.5.149,resolve,true,true,true,true,true,true,true
185.253.5.149,,true,true,true,true,true,true,true
203.180.146.23,dns-query,true,true,true,true,true,false,false
220.94.165.65,,true,true,true,true,true,true,true
23.247.214.43,dns-query,true,true,true,true,true,true,true
23.247.214.43,query,true,true,true,true,true,true,true
23.247.214.43,resolve,true,true,true,true,true,true,true
23.247.214.43,,true,true,true,true,true,true,true
43.251.149.61,dns-query,true,false,false,true,false,false,false
43.251.149.61,query,true,false,false,true,true,false,false
43.251.149.61,,true,false,false,true,false,false,false
146.88.173.130,dns-query,true,false,false,true,false,false,false
146.88.173.130,,true,false,false,true,true,false,false
183.182.74.17,resolve,true,false,false,false,true,false,false
76.76.10.57,dns-query,true,true,true,true,true,false,false
76.76.10.57,query,true,true,true,true,true,false,false
76.76.10.57,resolve,true,true,true,true,true,false,false
121.51.172.239,dns-query,true,true,true,false,false,false,false
146.88.173.133,dns-query,true,false,false,true,false,false,false
146.88.173.133,query,true,false,false,false,true,false,false
146.88.173.133,resolve,true,false,false,true,true,false,false
146.88.173.133,,true,false,false,false,true,false,false
183.182.65.154,query,true,false,false,true,false,false,false
183.182.65.154,resolve,true,false,false,true,true,false,false
183.182.65.154,,true,false,false,true,false,false,false
45.90.31.141,dns-query,true,true,true,true,true,true,true
45.90.31.141,query,true,true,true,true,true,true,true
45.90.31.141,resolve,true,true,true,true,true,true,true
45.90.31.141,,true,true,true,true,true,true,true
47.57.236.243,dns-query,true,false,false,true,true,false,false
51.136.122.21,dns-query,true,true,true,true,true,false,false
74.80.80.196,dns-query,true,true,true,true,true,false,false
92.205.63.135,dns-query,true,true,true,true,true,false,false
121.51.184.14,dns-query,true,false,false,true,false,false,false
155.248.246.162,dns-query,true,true,true,true,true,false,false
167.179.213.181,dns-query,true,false,false,false,true,false,false
167.179.213.181,resolve,true,false,false,false,true,false,false
202.61.237.142,dns-query,true,true,true,true,true,false,false
23.247.214.48,dns-query,true,true,true,true,true,true,true
23.247.214.48,query,true,true,true,true,true,true,true
23.247.214.48,resolve,true,true,true,true,true,true,true
23.247.214.48,,true,true,true,true,true,true,true
43.251.149.59,dns-query,true,false,false,true,false,false,false
43.251.149.59,query,true,false,false,true,false,false,false
43.251.149.59,resolve,true,false,false,true,true,false,false
43.251.149.59,,true,false,false,true,true,false,false
167.179.213.201,dns-query,true,false,false,false,true,false,false
167.179.213.201,query,true,false,false,true,false,false,false
167.179.213.201,resolve,true,false,false,true,false,false,false
188.94.27.11,dns-query,true,true,true,true,true,false,false
23.247.214.15,dns-query,true,true,true,true,true,true,true
23.247.214.15,query,true,true,true,true,true,true,true
23.247.214.15,resolve,true,true,true,true,true,true,true
23.247.214.15,,true,true,true,true,true,true,true
35.197.68.138,dns-query,true,true,true,true,true,false,false
45.90.28.44,dns-query,true,true,true,true,true,true,true
45.90.28.44,query,true,true,true,true,true,true,true
80.125.181.175,dns-query,true,true,true,true,true,false,false
80.125.181.175,query,true,true,true,true,true,false,false
80.125.181.175,resolve,true,true,true,true,true,false,false
80.125.181.175,,true,true,true,true,true,false,false
103.241.30.193,dns-query,true,false,false,true,true,false,false
103.241.30.193,query,true,false,false,true,false,false,false
103.241.30.193,,true,false,false,true,false,false,false
159.75.78.108,dns-query,true,true,true,true,true,false,false
167.179.212.136,dns-query,true,false,false,true,false,false,false
167.179.212.136,query,true,false,false,false,true,false,false
167.179.212.136,,true,false,false,false,true,false,false
185.253.5.217,dns-query,true,true,true,true,true,true,true
185.253.5.217,query,true,true,true,true,true,true,true
185.253.5.217,resolve,true,true,true,true,true,true,true
185.253.5.217,,true,true,true,false,false,false,false
23.247.214.247,dns-query,true,true,true,true,true,true,true
23.247.214.247,query,true,true,true,true,true,true,true
23.247.214.247,resolve,true,true,true,true,true,true,true
23.247.214.247,,true,true,true,true,true,true,true
43.251.149.18,query,true,false,false,true,true,false,false
43.251.149.18,,true,false,false,false,true,false,false
167.179.214.125,query,true,false,false,true,false,false,false
167.179.214.125,resolve,true,false,false,true,true,false,false
198.35.26.14,dns-query,true,true,true,true,true,false,false
198.35.26.14,,true,true,true,false,false,false,false
23.247.213.124,dns-query,true,true,true,true,true,true,true
23.247.213.124,query,true,true,true,true,true,true,true
23.247.213.124,resolve,true,true,true,true,true,true,true
23.247.213.124,,true,true,true,true,true,true,false
37.235.49.163,dns-query,true,true,true,true,true,false,false
47.108.131.255,dns-query,true,true,true,true,true,false,false
52.233.72.204,dns-query,true,true,true,true,true,false,false
74.80.100.196,dns-query,true,true,false,true,true,false,false
121.51.49.125,dns-query,true,true,true,false,false,false,false
167.179.213.22,,true,false,false,true,false,false,false
216.24.179.90,dns-query,true,true,true,true,true,false,false
23.247.215.85,dns-query,true,true,true,true,true,true,true
